name,gender,country,province,city,location,category,fans,videos,likes,comments,shares,following,school,custom_verify,enterprise_verify,signature
钟倩儿,2,中国,广东,广州,广州,舞蹈,3899000,565,60772000,96294840,66753868,441,,优质视频创作者,,舞龄19年 拉丁舞专业 有趣且迷人·努力 直播合作：Gzsehun（大 品牌接受纯佣） 变美💕：Bxx3388 商务：ShowWorld21
杂乱无章,1,中国,广东,广州,广州,情感,3898000,62,20193000,549889647,488384343,86,,,,我们打算在快的平台，做点慢的事情。  wxgzh：杂乱无章 b站：杂乱无章messup 合作v：yan635623404 我们团队的日常v：zlwzblg2
混知,1,中国,上海,上海,上海,美女,3898000,107,14127000,8613668,6849766,7,,,混子曰官方账号,专治不明白！ 合作：644699963
素素小厨娘,2,中国,广东,韶关,韶关,美食,3896000,245,19797000,22572465,139007973,170,,优质美食自媒体,,同款厨具和食材在橱窗呦👆 爱生活 爱美食 用心烹饪🍳为爱分享❤️ 💌：x804669085
瞎买课代表,1,中国,,北京,北京,搞笑,3893000,364,32891000,27612132,12213923,27,,,,💰可能是大风刮来的吧😳 商务Q：800023204 快来＋课代表的私人v：xiamaikdb_ 一起聊聊都买过啥奇葩的物品
江离           🕷️,2,中国,广东,深圳,深圳,美女,3893000,303,42840000,46886149,15203510,374,深圳大学,优质视频创作者,,温柔且自信 vb: FANCY江离 商务合作 LwisAaa 这是很好 很长的一生
东北大妈,2,中国,辽宁,沈阳,沈阳,美女,3893000,520,10706000,9527357,6349388,32,沈阳大学,,,当今流行美食小吃的领导者 拥有2500余款特色小吃及网红食品 日发十万订单
天一哥哥,1,中国,江苏,苏州,苏州,二次元,3891000,305,29407000,6762445,16988207,445,,,,兔子爱上狼持续更新，爱你们(⑉°з°)-♡ 未经允许，禁止盗翻！ vx：zhantiandv（备注）
沙粒小姐,2,中国,广东,广州,广州,音乐,3889000,264,40272000,10545712,5032892,1,中国音乐学院,抖音音乐人,,新歌《扑通扑通》已上线🎧希望大家评论转发～ 多幸运遇到这么多陪伴与鼓励的爱✨一起成长为更想要的自己吧🥳 商务合作邮箱：swhz12@qq.com 酷🐶：沙粒小姐 🐧裙：920960545（直播和户外🎤通知）
韩长江JACKY,1,中国,北京,北京,北京,帅哥,3889000,236,14445000,11643995,22837398,128,西南大学,摄影师,,摄影师 详谈 WYelvafeng 约拍学习 cww18696603512
蔡博欣,1,中国,广东,广州,广州,帅哥,3889000,136,69747000,1303424342,406923874,154,,,,虎牙老蔡 同款衣服在商品橱窗☝️☝️ 🧣：蔡博欣_ 商务🛰：yyy406（备注品牌 不接纯佣
刘感觉,2,中国,广东,广州,广州,美女,3889000,73,19960000,41696745,2279197,15,,,,我是刘感觉，我的手机能看见人的内心 合作vx：kymcn01 粉丝群➕vx：liuganjue1（备注粉丝群）
直播南京,0,中国,江苏,南京,南京,政企,3888000,6651,194494000,155891638,217899794,42,,,《直播南京》节目官方账号,南京广播电视集团融媒新闻中心 新闻及求助热线：025-84631111 欢迎提供线索 如有烦心事，也可私信小编，记者团队为您一帮到底
金龟子,2,中国,江苏,扬州,扬州,明星,3888000,150,19101000,14734007,5170890,57,,主持人、配音演员,,快乐的金龟子
蛋解创业,1,中国,,北京,北京,财经投资,3884000,405,20123000,78621162,44854810,233,,财经自媒体,,一个200多斤的北京侃爷 聊那些你不常听到的商业奇闻 不坚持为爱发电 不定期推荐性价比好物 合作V：danjieyunying
刘一朵,1,中国,江苏,苏州,苏州,搞笑,3884000,133,98497000,39458374,7405008,401,,,,祖国的花朵🌼 专治不开心 ps(治不好别赖我) V：LYD8351 (粉丝➕商务) 商v：19136138417（助理） 宠粉狂魔 私信会看
武悦,2,中国,,天津,天津市,美女,3882000,386,67111000,103692978,37687252,59,,,,因为拉不开舱门没有飞的小空姐✈️ 身高166不许质疑，体重39kg🐒 快（悲）乐（惨）的单身生活日常🐶 每晚十点直播（咱也不知道自己播点啥） 商务合作Q:896028535
闹啊闹🌼,2,中国,四川,成都,成都,美女,3881000,108,56623000,43468342,8868150,26,,,,wb：闹啊闹丶 感恩相遇，感谢陪伴 直播：早12:00   晚10:00 假肢咨询私 只有一个号！
生活妙招哥,1,中国,山西,临汾,临汾,美食,3879000,140,11268000,11689557,63482687,10,山西师范大学,,,把生活做到极致的妙招哥～每日分享生活小妙招，关注我一起涨知识！感谢关注😘  视频制作学习/合作GDJ966（注明来意）
跟我回四川,1,中国,四川,绵阳,绵阳,帅哥,3877000,272,61295000,28252739,55039683,105,安徽医学高等专科学校,,,我自是年少，韶华倾负！ 感谢关注❤️ 合作vx：450159219（注明来意） 进群vx：xj1159947234 宠粉通道：imasterami
河北广播电视台,0,中国,河北,石家庄,石家庄,美女,3876000,2685,61821000,86603145,51948768,22,,,河北广播电视台官方抖音号,投稿请发邮件到1979500232@qq.com，合作请加V:HEBTV-XMT
李喜梅点击上方购物车👆,2,中国,广东,广州,广州,美女,3875000,756,39491000,99790128,15787024,108,,,,阅香品牌创始人，本人唯一大号不私信任何人不要相信冒充的。客服也不会私信任何人。私信的全是骗子不要上当，感谢您的关注，这里是护肤品工厂，持续关注耐心等我开播.我会把高端的化妆品带给您
二龙湖浩哥,1,中国,辽宁,沈阳,四平,明星,3875000,65,8752000,232736916,74353395,11,,导演、演员,,合作➕V❤️ haogezhuli123
月小兔,2,中国,广东省,广州市,广州市,美女,3874000,40,21298000,2491224,983622,27,,,,没回消息就是在奔月🌙 粉丝vx：yuexiaotu- 工作v：fenglou66
硬糖物语,2,中国,广东,广州,广州,美女,3873000,96,38866000,12982696,3496025,54,,,,💖嘘，给你分享一个好故事💖 ————————————————— 有好戏MCN，等你来玩(∂ω∂)
基地边缘,1,中国,福建,厦门,厦门,艺术文化,3873000,173,20555000,16305040,11881028,7,,,,在科技与科幻之间随机漫步 ♈️🅱️：基地边缘 找呀找呀找朋友➕quicksliver7
唐尼是个der,1,中国,江西,南昌,南昌,美女,3870000,103,48887000,39545399,5873370,55,,美食自媒体,,人在城乡结合部，心在巴黎时装周。 🧣：唐尼是个der 🐧：784212325 星图商务v：tnsgder(注明来意)
抖音NBA,1,中国,,北京,北京,明星,3870000,96,53555000,148858709,192165575,850,,,抖音NBA官方账号,记录NBA精彩时刻，欢迎关注。
男友骑士团,1,中国,上海,上海,上海,二次元,3865000,383,50059000,13930702,6261963,32,,,,比心提前看一集，漫画比心ID：89892983 女主配音：郝一点，比心ID：89613699 男主配音：林锡，比心ID：99408944 漫画皆有正版授权 么么嗒 商务合作/艺人招募📮：504297582@qq.com
家莹Karen,2,中国,广东,广州,广州,美女,3866000,563,16084000,14170784,8200714,145,,,,❤️ 一枚有个性的美妆护肤达人 ❤️诚信经营，品质第一 ❤️感谢大家的一路支持与信任❤️
中国吉林网,0,中国,吉林,长春,长春,政企,3865000,4033,229739000,205321212,74729514,45,,,中国吉林网官方账号,东北地区最具影响力网络媒体（特别期待您的关注） 接受视频投稿（评论中也会宠粉） WX：yeainianjiu（注明来意） 邮箱：277987804@qq.com（每天都看）
一笑倾城，,2,中国,山东,菏泽,菏泽,美女,3864000,423,30825000,38256177,18071833,990,,,,抖音只此一号哦，每晚九点到一点，白天随缘，但愿我的微笑给你带来快乐。《最近很多盗用视频，大家注意一下，本人不会主动加别人微信，不会接受红包和转账、谨防受骗》
承承饲养员,1,中国,天津,天津,天津,亲子,3863000,448,36490000,51027327,33186743,568,,,,⬆️⬆️橱窗里都是承承用过的好物分享 全职妈妈，爱好货比三家买买买 没心没肺，快乐加倍  星图nxh1316475993(非本人) V：jing370474000 备注来意
舞林一分钟,2,中国,湖北,武汉,武汉,舞蹈,3863000,2350,16642000,4934178,42023957,25,,,,全平台同名 每日分享舞蹈教学坚决不断更！ 网上课程留言给我 收中国舞流行舞拉丁舞东方舞学员V：danse90 考级资料留言哦～ 完整舞蹈及教学随时私信☝🏻
木瓜指南,2,中国,广东,广州,广州,搞笑,3863000,10,21003000,10899453,7075812,90,,,,见证一个没头脑的精分少女      如何解读满脸“不高兴”的木瓜     经历各种险象环生的生活奇闻   新剧情来袭~敬请期待吧~ 合作微信：ZSFB233
聂胡刘成,1,中国,湖南,长沙,长沙,帅哥,3862000,326,56593000,129550357,28719206,232,,优质视频创作者,,❤️微博：聂胡刘成（粉丝群 私信 日常生活 照片） 合作v： nhlc99（备注来意） laMercure（注明：商务合作） 每天晚上10点15直播😯有时候没直播 会在粉丝群通知 抖音私信都会👀不回复 只回复微博私信 我💙sh
米米淳,0,中国,北京,北京,北京,美女,3859000,273,44866000,79564236,23345725,9,,,,💫跟学生一起胡闹的沙雕老师 🌟除了上课什么都会 ✨除了学习什么都教 💕商务合作vx：FGHJ201908 🌈qq：3277174955 🍒vx：mimic0614 🎀vb:米米淳
小林来了,1,中国,广西,南宁,南宁,搞笑,3857000,43,44592000,115971097,45988101,52,,,,赠人玫瑰，手留余香🌹  非专业主播，随缘开播，一般晚上八点左右。 投稿：XLLL555666
慧思慧想,1,中国,上海,上海,上海,美女,3856000,153,19938000,21938077,125426316,10,上海中华职业技术学院,,,富家不用买良田，书中自有千钟粟。 安居不用架高堂，书中自有黄金屋。 多读才能心中有本，多写才能妙笔生花。 上方橱窗好书推荐☝🏼 交流学习❤️huisihuixiang
面团妞妞,2,中国,山东,青岛,青岛,搞笑,3855000,136,46116000,105838061,38885474,27,,,,没心没肺 快乐加倍 微博:   面团妞妞zzZ 小📕书：面团妞妞 推广v：757658752（备注品牌）
海带酱,2,暂不设置,,,,美女,3855000,242,54873000,18462866,8723525,29,,,,每周在捞月狗app抽粉丝连麦观影 狗号：22226666 V❤️：haidaijiang101
纪涵中,1,中国,浙江,杭州,杭州,帅哥,3854000,73,33301000,17560434,18964463,173,,优质视频创作者,,直播售出所有产品7天无理由退换，只卖正品 冠军预售收到袜子的不要着急衣服在陆续发货请放心 一切售后问题可私信我或加v:jihanzhongjhz(粉加) 不在直播的日子在好好选品🥱 商务 410639221@qq.com(备注品牌)
海予星辰,2,暂不设置,,,青岛,帅哥,3852000,75,36518000,31120664,7244809,62,,,,如果你不能保护自己，那就让我来保护你 WB：海予星辰Hi 合作V：sphz111
王者电竞君,2,中国,,上海,上海,游戏,3849000,3954,53557000,14938696,9884342,39,,,KPL王者荣耀职业联赛官方账号,王者赛事知多少？关注电竞君哟😊
海外网,0,中国,北京,北京,北京,政企,3849000,2969,114946000,61643352,43092316,18,,,人民日报海外网官方账号,中国形象传播平台 全球华人网上家园
超级吃货王,1,中国,重庆,重庆,重庆,美食,3848000,610,55502000,28449507,20650184,37,,优质美食自媒体,,跟着我，一起吃遍全世界 ➡️粉丝：cqbsg946 合作：18725645160
聂大婷,2,中国,四川,内江,内江,剧情,3845000,195,83435000,197336938,121901897,37,,优质视频创作者,,【可爱又迷人的癫花儿婷】 持续更新平凡生活中的小快乐 爱你们哦✨ （都是自己拍摄，无团队） vb：hi聂大婷 合作v：ndating 带货：chenie919
荷叶飘香,2,中国,湖北,荆州,荆州,美女,3843000,552,10565000,25785567,84458421,133,,,,
洁哥是女大神呐,2,中国,浙江,杭州,杭州,美女,3842000,206,44523000,19121174,23417983,163,北京电影学院,优质视频创作者,,是🐱是🦌是🐆 ♈️💟：chacyone4 Wb👉洁哥是女大神呐 ins：chacyone
小宇-游戏砖家,1,中国,四川省,成都市,成都市,游戏,3841000,722,88756000,197609300,153676348,89,,,,玩游戏，看游戏，聊游戏 vb:小宇-游戏砖家 交流群:863855050 商务v:cdjt87（备注来意）
都市妖怪生存指南,2,中国,辽宁,大连,大连,美女,3841000,44,26893000,17505874,4850369,68,,,,✨周五更新🥰 wb同名！ 🤔有灵异事件也有酸酸的恋爱！ ⁄(⁄ ⁄ ⁄ω⁄ ⁄ ⁄)⁄⁄(⁄ ⁄ ⁄ω⁄ ⁄ ⁄)⁄⁄(⁄ ⁄ ⁄ω⁄ ⁄ ⁄)⁄ ✨奇奇怪怪，可可爱爱눈_눈☆关注起来！ 💖么么唧么么么么么唧爱你萌ː̗̀(ꙨꙨ)ː̖́‥♡ 商v:Autogangs
南栀哥哥,1,中国,江苏,南通,南通,游戏,3838000,86,40489000,61555416,22221055,121,清华大学,游戏主播,,🍓你愿意做我的第一批粉丝吗？ 🐳QQ:1962676063（超级宠粉，会回复喔🍂） 🏠粉丝群: 675707883 商务v:bdc1111（备注来意）
布丁是个戏精,1,中国,湖北,武汉,武汉,宠物,3836000,122,21145000,5425408,3772946,16,华中科技大学,,,满满正能量的小可爱 用微笑给大家带来温暖和快乐 He作v：BuDingShiGeXiJing（备注） Fen丝+：BuDingFenSi 每周五、六固定更新，其它时间随机加更！ 评论尽量全部回复，私信不回喔！
超级黑科技,1,中国,福建,厦门,厦门,科技数码,3834000,371,34738000,107183855,42806203,15,,,,带你认识全球最新奇、最炫酷的黑科技！
树洞里的M殿,2,中国,福建省,厦门市,厦门市,情感,3833000,211,81890000,240844778,97525546,10,,优质视频创作者,,一张照片一个故事，一篇漫画一段人生 商务合作：158 6078 6605 唯一投稿通道●V●x同名【树洞里的M殿】
帅奇很上进,1,,,,,搞笑,3832000,68,49444000,8382951,1765225,8,,,,🇨🇳中国加油🇨🇳！ 哥哥抖音账号🎵： 韩帅奇（关注列表第一个） 私： edisonhan615  商务：ShowWorld21（备注品牌）
V手工～耿,1,中国,河北,保定,保定,美女,3829000,131,19197000,140483151,58217292,17,,,,喜欢手工制作。
任菲儿,2,巴巴多斯岛,,,,美女,3829000,165,27585000,9569969,5028426,332,,,,往事不回首  余生不将就 关注我你就是我的人💋 🛰️：loveluckymuch（商务）
王默默Mochichi,2,中国,黑龙江,哈尔滨,哈尔滨,美女,3826000,29,23274000,12128621,20938035,2,,,,其实想了很久，也不知道这个位置该写些什么，送我们一句话吧，就是此刻的心里状态，愿我们都一生温暖纯良，不舍爱与自由…  成长的路上，如果你有不开心的事，就留言给我，如果你有开心的事情，愿意的话，也留下言，让我们共同尝尝这糖的味道吧...  对了，叫我“默默”就可以了... ❤ ：wmm950522
阿酱鸭,2,,,,,宠物,3825000,66,21459000,10324652,5195763,195,,,,我叫阿酱 全网第一奶萌柯尔鸭 嘎～周二下午更新 早晚不定时直播❤️（周日休息） 合作➕V：callduck520（注明来意） 粉丝➕V：callduck1314（备注阿酱粉丝） 柯尔鸭➕V：callduck1314（备注柯尔鸭）
@龙凤胎兄妹日常,0,中国,山东,济宁,济宁,美女,3824000,284,37802000,314959112,177121829,79,,,,合作 ：A3122983456 另一个号：龙凤胎兄妹 粉丝V：A15166721596
HT瞳💓（银行小姐姐）,2,中国,吉林,长春,长春,美女,3823000,223,20931000,42770345,27398065,460,,,,💗直播时间：晚8⃣️点3⃣️0⃣️直播 💗爱跳舞的银行小姐姐 👭 💗感谢各位友友们的支持 ❤️感恩遇见 💗所有视频非工作时间拍摄 💗本人仅此一个号，没有小号      仅在抖音平台更新作品      大家谨防上当！感谢！
